platform,title,url,published_by,developed_by,released,genre,perspective,visual,art,gameplay,interface,user_reviews,user_review_count,average_user_review,critic_reviews,critic_review_count,average_critic_review
platform,title,url,published_by,developed_by,released,genre,perspective,visual,art,gameplay,interface,user_reviews,user_review_count,average_user_review,critic_reviews,critic_review_count,average_critic_review
SNES,BattleBlock Theater,https://www.mobygames.com/game/67916/battleblock-theater/,Microsoft Corporation The Behemoth,The Behemoth Big Timber Studio,"April 3, 2013 on Xbox 360",Action,Side view,2D scrolling,,PlatformPuzzle elements,,[],0,0,"[100, 100, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 87, 87, 87, 86, 86, 85, 85, 85, 85, 84, 84, 80, 80, 80, 80, 80, 78]",34,87.29411764705883
SNES,The Messenger,https://www.mobygames.com/game/106052/the-messenger/,"Devolver Digital, Inc.",Sabotage Studio Inc.,"August 30, 2018 on Windows",Action,Side view,2D scrolling,,PlatformPuzzle elements,Direct control,[],0,0,"[100, 100, 100, 100, 95, 94, 94, 93, 92, 90, 90, 90, 90, 90, 87, 86, 85, 85, 85, 85, 85, 85, 85, 83, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 79, 70, 70, 70, 70]",40,85.2
SNES,Grand Theft Auto: Liberty City Stories,https://www.mobygames.com/game/19892/grand-theft-auto-liberty-city-stories/,"Rockstar Games, Inc. Capcom Co., Ltd. ak tronic Software & Services GmbH Sony Computer Entertainment America LLC",Rockstar North Ltd. Rockstar Leeds Ltd.,"October 24, 2005 on PSP",ActionRacing / Driving,Behind view,,,Shooter,Direct control,"[4.0, 4.6]",2,4.3,"[100, 100, 100, 100, 100, 100, 98, 97, 95, 95, 95, 95, 95, 95, 95, 95, 93, 92, 92, 92, 92, 92, 92, 91, 91, 91, 91, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 88, 88, 88, 88, 86, 86, 85, 85, 85, 85, 85, 85, 85, 85, 85, 83, 83, 83, 82, 82, 82, 82, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 79, 78, 77, 77, 77, 75, 75, 75, 75, 75, 75, 75, 74, 73, 72, 71, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 68, 67, 67, 65, 65, 60, 60, 60, 60, 59, 40, 40, 25, 25]",153,82.52941176470588
SNES,BlazBlue: Central Fiction,https://www.mobygames.com/game/83589/blazblue-central-fiction/,"Arc System Works Co., Ltd. Aksys Games Localization, Inc.","Arc System Works Co., Ltd.",2015 on Arcade,Action,Side view,2D scrolling,Anime / Manga,Fighting,,[],0,0,"[100, 100, 95, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 88, 88, 87, 87, 86, 86, 85, 85, 85, 85, 85, 85, 85, 84, 82, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 78, 75, 70]",57,86.0
SNES,Secret of Mana,https://www.mobygames.com/game/6645/secret-of-mana/,"Square Co., Ltd. Square Soft, Inc. Square Enix Co., Ltd. Square Enix Ltd Square Enix Co., Ltd.","Square Co., Ltd.","August 6, 1993 on SNES",Role-playing (RPG),Diagonal-down,,Anime / Manga,Action RPG,,"[4.7, 3.7, 5.0, 4.5, 2.0, 1.2]",6,3.516666666666666,"[100, 100, 100, 100, 100, 100, 100, 100, 98, 95, 95, 95, 95, 94, 94, 93, 93, 93, 93, 93, 93, 93, 93, 92, 92, 92, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 88, 86, 86, 85, 85, 84, 80, 80, 80, 80, 80, 80, 80, 75, 74, 70, 65, 60, 60, 43]",60,87.8
SNES,Pinball FX2,https://www.mobygames.com/game/53042/pinball-fx2/,Microsoft Corporation,Zen Stúdió Kft,"October 27, 2010 on Xbox 360",Simulation,1st-person,,,Pinball,,[],0,0,"[100, 90, 90, 90, 90, 90, 90, 90, 90, 88, 86, 86, 85, 85, 85, 82, 80]",17,88.05882352941177
SNES,Gears of War,https://www.mobygames.com/game/25761/gears-of-war/,Microsoft Corporation,"Epic Games, Inc.","November 7, 2006 on Xbox 360",Action,Behind view,,,Shooter,,"[3.9, 3.6, 3.6, 3.6, 4.1]",5,3.7599999999999993,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 99, 99, 98, 98, 97, 97, 97, 97, 97, 97, 97, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 94, 94, 94, 94, 94, 94, 93, 93, 93, 93, 93, 93, 92, 92, 92, 92, 92, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 88, 85, 85, 85, 84, 83, 80, 80, 80, 80, 80, 80, 80, 80, 60]",149,93.77852348993288
SNES,The Legend of Zelda: Twilight Princess,https://www.mobygames.com/game/25103/the-legend-of-zelda-twilight-princess/,"Nintendo Co., Ltd.",Nintendo EAD,"November 19, 2006 on Wii",Action,Behind view,,,MetroidvaniaPuzzle elements,Direct controlMotion control,"[4.4, 4.1, 4.9, 4.7, 4.4, 4.4, 4.0, 4.0, 5.0, 2.4, 3.0, 4.3, 3.6, 5.0, 4.3]",15,4.166666666666666,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 99, 99, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 97, 97, 97, 97, 97, 97, 97, 97, 97, 96, 96, 96, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 94, 94, 94, 93, 93, 93, 92, 92, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 88, 88, 88, 87, 87, 87, 86, 85, 85, 85, 85, 85, 85, 83, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 74, 70, 67, 25]",213,93.51173708920187
SNES,Ratchet & Clank Future: A Crack in Time,https://www.mobygames.com/game/43158/ratchet-clank-future-a-crack-in-time/,Sony Computer Entertainment America Inc. Sony Computer Entertainment Europe Ltd.,"Insomniac Games, Inc.","October 27, 2009 on PlayStation 3",Action,Behind view,,,PlatformPuzzle elementsShooter,,[],0,0,"[100, 100, 100, 100, 100, 95, 94, 94, 93, 90, 90, 90, 90, 90, 90, 90, 89, 88, 85, 85, 85, 85, 85, 85, 83, 83, 82, 80, 77, 70]",30,88.93333333333334
SNES,Ratchet & Clank Future: Tools of Destruction,https://www.mobygames.com/game/30817/ratchet-clank-future-tools-of-destruction/,Sony Computer Entertainment America Inc. Sony Computer Entertainment Europe Ltd. Sony Computer Entertainment Inc. ak tronic Software & Services GmbH,"Insomniac Games, Inc.","October 23, 2007 on PlayStation 3",Action,Behind view,,,PlatformPuzzle elementsShooter,,[],0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 98, 97, 97, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 94, 94, 94, 93, 93, 93, 92, 92, 92, 92, 91, 91, 91, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 88, 88, 86, 86, 86, 86, 85, 85, 85, 85, 85, 83, 82, 82, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 79, 75, 75, 75, 70, 60]",92,88.55434782608695
SNES,Octopath Traveler II,https://www.mobygames.com/game/199652/octopath-traveler-ii/,"Square Enix Co., Ltd. Square Enix, Inc. Square Enix Limited","Acquire Corp. Square Enix Co., Ltd.","February 24, 2023 on Windows",Role-playing (RPG),Diagonal-downSide view,,,Japanese-style RPG (JRPG),Direct controlMenu structuresMultiple units/characters control,[],0,0,"[100, 100, 100, 100, 98, 95, 95, 95, 92, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 88, 88, 88, 88, 87, 86, 86, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 84, 83, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 78, 78, 75, 75, 75, 70, 70, 70, 70, 70, 70, 70, 70, 70, 60]",106,84.65094339622641
SNES,Virtua Fighter 4,https://www.mobygames.com/game/6036/virtua-fighter-4/,"SEGA Corporation Sony Computer Entertainment Europe Ltd. SEGA of America, Inc.","SEGA-AM2 Co., LTD.",August 2001 on Arcade,Action,3rd-person (Other),,,ArcadeFighting,,"[3.7, 5.0]",2,4.35,"[100, 100, 100, 98, 95, 95, 94, 93, 93, 91, 91, 91, 90, 90, 90, 90, 90, 90, 89, 89, 89, 87, 81, 80, 80, 80, 80, 80, 60]",29,88.82758620689656
SNES,Ogre Battle 64: Person of Lordly Caliber,https://www.mobygames.com/game/3646/ogre-battle-64-person-of-lordly-caliber/,"Nintendo Co., Ltd. Atlus U.S.A., Inc. Square Enix Co., Ltd. Square Enix Limited Square Enix, Inc.",Quest Corporation,"July 14, 1999 on Nintendo 64",Role-playing (RPG)Strategy / tactics,Top-down,,,,,[],0,0,"[100, 100, 100, 100, 100, 96, 93, 91, 90, 90, 90, 90, 90, 88, 87, 85, 85, 85, 85, 85, 84, 80, 80, 77, 75]",25,89.04
SNES,WipEout HD,https://www.mobygames.com/game/38330/wipeout-hd/,Sony Computer Entertainment Europe Ltd.,SCE Studio Liverpool,"September 25, 2008 on PlayStation 3",ActionRacing / Driving,1st-personBehind view,,,,,[],0,0,"[100, 100, 95, 95, 95, 94, 93, 92, 92, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 85, 85, 83, 83, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 75, 75, 70]",40,86.825
SNES,NBA 2K12,https://www.mobygames.com/game/53156/nba-2k12/,"2K Games, Inc.","Visual Concepts Entertainment, Inc. 2K China","October 4, 2011 on Windows",Sports,Diagonal-down,2D scrolling,,,Direct controlMultiple units/characters control,[],0,0,"[100, 100, 100, 100, 95, 95, 95, 95, 93, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 88, 88, 88, 88, 85, 85, 85, 80, 67, 40]",33,88.6969696969697
SNES,Sins of a Solar Empire,https://www.mobygames.com/game/32770/sins-of-a-solar-empire/,"Stardock Entertainment, Inc. 1C Company Snowball.ru n3vrf41l Publishing Kalypso Media UK Ltd ak tronic Software & Services GmbH",Ironclad Games Corporation,"February 4, 2008 on Windows",Strategy / tactics,3rd-person (Other),Free camera,,Real-time strategy (RTS),Multiple units/characters controlPoint and select,[3.4],1,3.4,"[100, 96, 93, 93, 92, 92, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 88, 87, 87, 86, 86, 85, 84, 84, 84, 83, 83, 83, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 79, 76, 75, 70, 70, 70, 69, 60]",68,84.80882352941177
SNES,Elden Ring,https://www.mobygames.com/game/174989/elden-ring/,"FromSoftware, Inc. BANDAI NAMCO Entertainment Inc.","FromSoftware, Inc.","February 25, 2022 on Windows",Role-playing (RPG),Behind view,,,Action RPGHack and slashSandbox / open world,Direct control,"[3.0, 5.0, 5.0, 5.0, 5.0]",5,4.6,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 99, 99, 98, 98, 98, 98, 97, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 94, 94, 94, 93, 93, 93, 93, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 85, 85, 85, 85, 85, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 70, 70, 70, 70]",142,95.02112676056338
SNES,Yoshi's Island: Super Mario Advance 3,https://www.mobygames.com/game/7248/yoshis-island-super-mario-advance-3/,"Nintendo Co., Ltd.",Nintendo R&D2,September 2002 on Game Boy Advance,Action,Side view,2D scrolling,,ArcadePlatform,,"[4.2, 4.4, 4.7, 4.5]",4,4.45,"[100, 100, 100, 100, 100, 100, 100, 100, 95, 95, 94, 94, 93, 92, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 88, 85, 85, 85, 82, 80, 80, 77, 75, 70, 70, 60]",42,89.02380952380952
SNES,Portal,https://www.mobygames.com/game/30616/portal/,Buka Entertainment Valve Corporation CyberFront Corporation Nvidia Tegra Partners,Valve Corporation,"October 10, 2007 on Windows",ActionPuzzle,1st-person,,,Platform,Direct control,"[3.7, 4.3, 4.7, 4.4, 3.1, 5.0]",6,4.2,"[100, 100, 100, 100, 100, 100, 98, 95, 95, 94, 92, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 89, 85, 82, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 70, 70, 50]",49,87.38775510204081
SNES,Tactical Breach Wizards,https://www.mobygames.com/game/229435/tactical-breach-wizards/,Suspicious Developments Ltd.,Suspicious Developments Ltd.,"August 22, 2024 on Windows",Strategy / tactics,Diagonal-down,,,RPG elementsTurn-based tactics (TBT),Multiple units/characters controlPoint and select,[],0,0,"[100, 100, 100, 90, 90, 88, 87, 85, 80, 80, 80, 80, 80, 80]",14,87.14285714285714
SNES,Landstalker,https://www.mobygames.com/game/6955/landstalker/,"SEGA Enterprises Ltd. SEGA of America, Inc. Tec Toy Indústria de Brinquedos S.A. SEGA Europe Ltd.",Climax Entertainment,"October 30, 1992 on Genesis",Action,Diagonal-down,2D scrollingIsometric,Anime / Manga,PlatformPuzzle elementsRPG elements,Direct control,"[3.9, 4.4, 4.4, 5.0, 5.0]",5,4.540000000000001,"[100, 99, 98, 97, 97, 96, 94, 94, 91, 91, 90, 90, 90, 90, 90, 90, 90, 88, 88, 84, 84, 84, 83, 81, 80, 70, 50]",27,88.11111111111111
SNES,NCAA Football 2002,https://www.mobygames.com/game/5690/ncaa-football-2002/,"Electronic Arts, Inc.",EA Tiburon,"January 7, 2001 on PlayStation 2",Sports,Diagonal-down,2D scrolling,,,,[],0,0,"[100, 100, 92, 90, 90, 90, 90, 90, 90, 90, 88, 86, 83, 83, 75]",15,89.13333333333334
SNES,Rock Band,https://www.mobygames.com/game/32021/rock-band/,MTV Games,"Harmonix Music Systems, Inc.","November 20, 2007 on Xbox 360",ActionSimulation,3rd-person (Other),Cinematic camera,,Music / rhythm,,"[4.6, 4.8]",2,4.699999999999999,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 99, 98, 98, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 94, 94, 94, 93, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 88, 88, 88, 88, 88, 87, 86, 85, 85, 85, 85, 85, 85, 85, 83, 83, 82, 82, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 75, 73, 70, 70, 67, 50]",145,89.66206896551724
SNES,Metal Slug 1st Mission,https://www.mobygames.com/game/18300/metal-slug-1st-mission/,SNK Corporation,"Ukiyotei Company, Ltd.",1999 on Neo Geo Pocket Color,Action,Side view,2D scrolling,,ArcadePlatformShooter,,[],0,0,"[100, 100, 100, 100, 100, 90, 85, 83, 81]",9,93.22222222222223
SNES,Fire Emblem: Awakening,https://www.mobygames.com/game/61666/fire-emblem-awakening/,"Nintendo Co., Ltd. Nintendo of America Inc. Nintendo of Europe GmbH","Intelligent Systems Co., Ltd.","April 19, 2012 on Nintendo 3DS",Role-playing (RPG)Strategy / tactics,Diagonal-down,,Anime / Manga,Tactical RPG,,[],0,0,"[100, 100, 100, 100, 100, 96, 95, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 85, 85, 85, 85, 85, 80, 80, 80]",32,90.21875
SNES,Grim Fandango: Remastered,https://www.mobygames.com/game/70792/grim-fandango-remastered/,"Double Fine Productions, Inc. Microsoft Corporation","Double Fine Productions, Inc. Shiny Shoe LLC","January 27, 2015 on Windows",Adventure,3rd-person (Other),Cinematic camera,,Graphic adventurePuzzle elements,Direct controlPoint and select,[3.8],1,3.8,"[100, 96, 95, 91, 90, 90, 90, 90, 90, 85, 85, 85, 85, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 78, 77, 58]",26,84.11538461538461
SNES,Jack Jeanne,https://www.mobygames.com/game/143125/jack-jeanne/,"Broccoli Aksys Games Localization, Inc.","Hyde, Inc.","March 18, 2021 on Nintendo Switch",Simulation,,,Anime / Manga,Music / rhythmVisual novel,Point and select,[],0,0,"[100, 100, 100, 95, 91, 90, 90, 90, 90, 90, 85, 85, 85, 80, 80, 80, 78, 75]",18,88.0
SNES,FIFA Soccer 10,https://www.mobygames.com/game/43051/fifa-soccer-10/,"Electronic Arts, Inc. ak tronic Software & Services GmbH",HB Studios Multimedia Ltd. Electronic Arts Canada,"October 1, 2009 on Windows",Sports,Diagonal-down,2D scrolling,,,,[1.3],1,1.3,"[100, 100, 100, 100, 100, 100, 100, 98, 97, 96, 96, 96, 95, 95, 95, 95, 94, 94, 94, 94, 94, 93, 93, 93, 93, 93, 92, 92, 92, 92, 92, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 87, 87, 87, 85, 85, 85, 85, 85, 84, 83, 82, 80, 80, 80, 80, 80, 80, 80, 80, 75, 75, 75, 70, 64, 64, 64, 62, 62, 60, 58, 50, 40, 40, 40]",120,86.54166666666667
SNES,Ratchet & Clank: Up Your Arsenal,https://www.mobygames.com/game/16121/ratchet-clank-up-your-arsenal/,Sony Computer Entertainment Europe Ltd. Sony Computer Entertainment America Inc. Sony Computer Entertainment Inc. ak tronic Software & Services GmbH,"Insomniac Games, Inc.",2004 on PlayStation 2,Action,Behind view,,,PlatformShooter,,[],0,0,"[100, 100, 100, 100, 98, 98, 98, 97, 96, 96, 96, 95, 92, 92, 90, 90, 90, 90, 89, 89, 87, 80, 80, 80, 79, 70, 70, 70]",28,89.71428571428571
SNES,Falcon 3.0,https://www.mobygames.com/game/1629/falcon-30/,"Spectrum Holobyte, Inc. MicroProse Software, Inc.","Sphere, Inc.",1991 on DOS,Simulation,1st-person3rd-person (Other),,,,,"[4.2, 4.1]",2,4.15,"[100, 98, 97, 94, 92, 91, 90, 90, 88, 87, 85, 80, 80, 58]",14,87.85714285714286
SNES,Lara Croft and the Guardian of Light,https://www.mobygames.com/game/48523/lara-croft-and-the-guardian-of-light/,"Square Enix, Inc. Eidos, Inc. Square Enix Limited Square Enix Co., Ltd. Eidos GmbH","Crystal Dynamics, Inc.","August 18, 2010 on Xbox 360",Action,Diagonal-down,,,PlatformPuzzle elements,,[],0,0,"[100, 100, 100, 100, 98, 95, 93, 93, 92, 92, 92, 91, 91, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 88, 88, 88, 88, 87, 86, 86, 86, 86, 86, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 84, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 78, 75, 75, 75, 75, 75, 70, 70, 70, 70, 70, 68, 65, 60, 60, 55, 54, 42, 40]",132,84.06060606060606
SNES,Tales from the Borderlands,https://www.mobygames.com/game/75359/tales-from-the-borderlands/,"Telltale, Inc. 2K Games, Inc. Take-Two Interactive Software, Inc.","Telltale, Inc.","November 25, 2014 on Windows",AdventureCompilation,3rd-person (Other),Cinematic camera,,Graphic adventurePuzzle elementsQuick Time Events (QTEs),,[],0,0,"[95, 90, 90, 90, 90, 90, 90, 90, 86, 86, 86, 84, 83, 82, 80, 75]",16,86.6875
SNES,TOCA Race Driver 2,https://www.mobygames.com/game/13139/toca-race-driver-2/,"Codemasters Software Company Limited, The 1C Company Mastertronic Games Ltd. Interchannel-Holon Inc.","Codemasters Software Company Limited, The",2004 on PlayStation 2,Racing / Driving,1st-personBehind view,,,,,[3.4],1,3.4,"[100, 96, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 89, 89, 88, 88, 87, 87, 87, 87, 87, 86, 85, 85, 85, 85, 83, 83, 82, 82, 82, 82, 82, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 77, 75, 75, 75, 75, 75, 70, 70, 50]",58,83.48275862068965
SNES,NFL 2K,https://www.mobygames.com/game/3867/nfl-2k/,"SEGA of America, Inc. SEGA Enterprises Ltd.","Visual Concepts Entertainment, Inc.","September 9, 1999 on Dreamcast",Sports,Diagonal-down,2D scrolling,,,Direct controlMultiple units/characters control,[4.2],1,4.2,"[100, 100, 99, 97, 95, 95, 95, 94, 94, 80, 75, 75]",12,91.58333333333333
SNES,Guitar Hero II,https://www.mobygames.com/game/24865/guitar-hero-ii/,"Activision Publishing, Inc. RedOctane, Inc.","Harmonix Music Systems, Inc.","November 7, 2006 on PlayStation 2",Action,3rd-person (Other),Cinematic camera,,Music / rhythm,,[4.6],1,4.6,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 98, 97, 96, 96, 96, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 94, 94, 94, 94, 94, 93, 93, 93, 93, 93, 93, 93, 92, 92, 92, 92, 91, 91, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 89, 88, 88, 88, 88, 87, 87, 87, 85, 85, 85, 84, 83, 80, 80, 80, 80, 80, 79, 78, 78, 75]",117,91.8119658119658
SNES,The Elder Scrolls III: Morrowind - Game of the Year Edition,https://www.mobygames.com/game/11430/the-elder-scrolls-iii-morrowind-game-of-the-year-edition/,Ubisoft Entertainment SA Bethesda Softworks LLC Mastertronic Group Ltd. EMME Interactive SA ak tronic Software & Services GmbH ZeniMax Europe Ltd.,,2003 on Windows,Compilation,,,,,,[4.6],1,4.6,"[100, 100, 100, 100, 100, 95, 94, 92, 91, 91, 90, 90, 90, 90, 88, 88, 87, 85, 85, 83, 80, 79]",22,90.81818181818181
SNES,Radiant Historia,https://www.mobygames.com/game/50741/radiant-historia/,"Index Corporation Index Digital Media, Inc.",Headlock Corporation Index Corporation,"November 3, 2010 on Nintendo DS",Role-playing (RPG),3rd-person (Other)Diagonal-down,2D scrolling,Anime / Manga,,,[],0,0,"[100, 100, 100, 95, 93, 91, 91, 90, 90, 90, 88, 85, 85, 85, 85, 85, 83, 80, 80, 80, 80, 80, 80, 75, 50]",25,85.64
SNES,Persona 3: Reload,https://www.mobygames.com/game/216878/persona-3-reload/,"SEGA Corporation SEGA of America, Inc.","Atlus Co., Ltd.","February 2, 2024 on Windows",Role-playing (RPG),3rd-person (Other),,Anime / Manga,,Menu structures,[],0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 97, 95, 95, 95, 95, 95, 92, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 87, 87, 87, 86, 85, 85, 85, 85, 85, 85, 84, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 73, 70, 70, 65]",69,87.82608695652173
SNES,Metroid: Samus Returns,https://www.mobygames.com/game/94240/metroid-samus-returns/,"Nintendo Co., Ltd.",Nintendo EPD Mercury Steam Entertainment S.L.,"September 15, 2017 on Nintendo 3DS",Action,Side view,2D scrolling,,MetroidvaniaPlatformShooter,Direct control,[],0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 95, 95, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 86, 85, 85, 85, 85, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 78, 78, 75, 71, 70, 70, 65, 50]",54,86.0
SNES,Super Mario 3D World,https://www.mobygames.com/game/62942/super-mario-3d-world/,"Nintendo Co., Ltd.",Nintendo EAD,"November 21, 2013 on Wii U",Action,3rd-person (Other),,,Platform,Direct control,[5.0],1,5.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 99, 98, 98, 96, 96, 96, 95, 95, 95, 95, 94, 92, 92, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 85, 85, 85, 85, 85, 85, 80, 80, 80, 70, 60, 60]",63,93.19047619047619
